antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
domix,lovely,0.064,0.045,0.004,0.066,1.461,0.001,1.022,0.337
lovely,domix,0.045,0.064,0.004,0.094,1.461,0.001,1.033,0.330
masura,domix,0.109,0.064,0.010,0.094,1.469,0.003,1.033,0.359
domix,masura,0.064,0.109,0.010,0.160,1.469,0.003,1.061,0.341
metzger,domix,0.029,0.064,0.004,0.136,2.122,0.002,1.083,0.545
domix,metzger,0.064,0.029,0.004,0.063,2.122,0.002,1.035,0.565
domix,milv,0.064,0.054,0.007,0.114,2.122,0.004,1.068,0.565
milv,domix,0.054,0.064,0.007,0.136,2.122,0.004,1.083,0.559
pnb,domix,0.022,0.064,0.003,0.117,1.818,0.001,1.059,0.460
domix,pnb,0.064,0.022,0.003,0.041,1.818,0.001,1.019,0.481
pole,domix,0.037,0.064,0.004,0.105,1.640,0.002,1.046,0.405
domix,pole,0.064,0.037,0.004,0.061,1.640,0.002,1.025,0.417
domix,roubloff,0.064,0.027,0.002,0.038,1.397,0.001,1.011,0.304
roubloff,domix,0.027,0.064,0.002,0.090,1.397,0.001,1.028,0.292
domix,runail,0.064,0.330,0.033,0.519,1.573,0.012,1.392,0.389
runail,domix,0.330,0.064,0.033,0.101,1.573,0.012,1.041,0.543
severina,domix,0.062,0.064,0.008,0.124,1.938,0.004,1.069,0.516
domix,severina,0.064,0.062,0.008,0.120,1.938,0.004,1.066,0.517
domix,staleks,0.064,0.034,0.004,0.069,2.029,0.002,1.037,0.542
staleks,domix,0.034,0.064,0.004,0.130,2.029,0.002,1.076,0.525
uno,domix,0.085,0.064,0.009,0.105,1.632,0.003,1.045,0.423
domix,uno,0.064,0.085,0.009,0.138,1.632,0.003,1.062,0.414
visage,domix,0.029,0.064,0.003,0.097,1.508,0.001,1.036,0.347
domix,visage,0.064,0.029,0.003,0.044,1.508,0.001,1.016,0.360
yoko,domix,0.041,0.064,0.005,0.119,1.856,0.002,1.062,0.481
domix,yoko,0.064,0.041,0.005,0.077,1.856,0.002,1.038,0.493
zinger,domix,0.059,0.064,0.008,0.130,2.032,0.004,1.076,0.540
domix,zinger,0.064,0.059,0.008,0.120,2.032,0.004,1.069,0.543
emil,irisk,0.006,0.297,0.002,0.350,1.176,0.000,1.080,0.150
emil,runail,0.006,0.330,0.002,0.392,1.187,0.000,1.102,0.159
entity,runail,0.003,0.330,0.002,0.649,1.969,0.001,1.911,0.494
estel,farmstay,0.086,0.015,0.002,0.028,1.883,0.001,1.014,0.513
farmstay,estel,0.015,0.086,0.002,0.163,1.883,0.001,1.091,0.476
grattol,estel,0.158,0.086,0.006,0.035,0.402,-0.008,0.946,-0.639
estel,grattol,0.086,0.158,0.006,0.064,0.402,-0.008,0.899,-0.619
estel,ingarden,0.086,0.107,0.004,0.052,0.484,-0.005,0.942,-0.538
ingarden,estel,0.107,0.086,0.004,0.042,0.484,-0.005,0.953,-0.544
irisk,estel,0.297,0.086,0.015,0.052,0.596,-0.010,0.963,-0.491
estel,irisk,0.086,0.297,0.015,0.177,0.596,-0.010,0.854,-0.426
italwax,estel,0.066,0.086,0.005,0.071,0.820,-0.001,0.983,-0.191
estel,italwax,0.086,0.066,0.005,0.054,0.820,-0.001,0.987,-0.194
estel,jessnail,0.086,0.046,0.002,0.026,0.565,-0.002,0.979,-0.457
jessnail,estel,0.046,0.086,0.002,0.049,0.565,-0.002,0.960,-0.446
kapous,estel,0.066,0.086,0.015,0.233,2.691,0.010,1.190,0.673
estel,kapous,0.086,0.066,0.015,0.179,2.691,0.010,1.137,0.688
estel,levrana,0.086,0.014,0.002,0.027,1.983,0.001,1.014,0.543
levrana,estel,0.014,0.086,0.002,0.171,1.983,0.001,1.103,0.503
estel,lovely,0.086,0.045,0.002,0.025,0.548,-0.002,0.979,-0.474
lovely,estel,0.045,0.086,0.002,0.047,0.548,-0.002,0.959,-0.463
markell,estel,0.012,0.086,0.003,0.234,2.707,0.002,1.193,0.639
estel,markell,0.086,0.012,0.003,0.033,2.707,0.002,1.022,0.690
masura,estel,0.109,0.086,0.005,0.046,0.537,-0.004,0.958,-0.492
estel,masura,0.086,0.109,0.005,0.059,0.537,-0.004,0.946,-0.486
estel,milv,0.086,0.054,0.004,0.045,0.844,-0.001,0.991,-0.168
milv,estel,0.054,0.086,0.004,0.073,0.844,-0.001,0.985,-0.163
nagaraku,estel,0.029,0.086,0.002,0.084,0.967,-0.000,0.997,-0.034
estel,nagaraku,0.086,0.029,0.002,0.028,0.967,-0.000,0.999,-0.036
pole,estel,0.037,0.086,0.002,0.054,0.630,-0.001,0.966,-0.379
estel,pole,0.086,0.037,0.002,0.023,0.630,-0.001,0.986,-0.392
estel,runail,0.086,0.330,0.015,0.176,0.533,-0.013,0.813,-0.490
runail,estel,0.330,0.086,0.015,0.046,0.533,-0.013,0.958,-0.567
estel,severina,0.086,0.062,0.003,0.037,0.594,-0.002,0.974,-0.428
severina,estel,0.062,0.086,0.003,0.051,0.594,-0.002,0.963,-0.422
uno,estel,0.085,0.086,0.003,0.037,0.424,-0.004,0.948,-0.597
estel,uno,0.086,0.085,0.003,0.036,0.424,-0.004,0.949,-0.598
visage,estel,0.029,0.086,0.004,0.143,1.655,0.002,1.066,0.408
estel,visage,0.086,0.029,0.004,0.048,1.655,0.002,1.020,0.433
yoko,estel,0.041,0.086,0.003,0.077,0.891,-0.000,0.990,-0.113
estel,yoko,0.086,0.041,0.003,0.037,0.891,-0.000,0.995,-0.118
zinger,estel,0.059,0.086,0.003,0.052,0.600,-0.002,0.964,-0.414
estel,zinger,0.086,0.059,0.003,0.035,0.600,-0.002,0.976,-0.422
eunyul,farmstay,0.004,0.015,0.003,0.740,49.272,0.003,3.788,0.984
farmstay,eunyul,0.015,0.004,0.003,0.215,49.272,0.003,1.269,0.995
grattol,f_o_x,0.158,0.019,0.005,0.032,1.701,0.002,1.014,0.489
f_o_x,grattol,0.019,0.158,0.005,0.269,1.701,0.002,1.152,0.420
f_o_x,ingarden,0.019,0.107,0.004,0.200,1.857,0.002,1.115,0.470
ingarden,f_o_x,0.107,0.019,0.004,0.035,1.857,0.002,1.017,0.517
f_o_x,irisk,0.019,0.297,0.007,0.376,1.264,0.001,1.126,0.213
irisk,f_o_x,0.297,0.019,0.007,0.024,1.264,0.001,1.005,0.297
masura,f_o_x,0.109,0.019,0.003,0.030,1.572,0.001,1.011,0.409
f_o_x,masura,0.019,0.109,0.003,0.172,1.572,0.001,1.075,0.371
f_o_x,runail,0.019,0.330,0.008,0.448,1.358,0.002,1.214,0.269
runail,f_o_x,0.330,0.019,0.008,0.026,1.358,0.002,1.007,0.393
f_o_x,severina,0.019,0.062,0.002,0.114,1.831,0.001,1.058,0.463
severina,f_o_x,0.062,0.019,0.002,0.034,1.831,0.001,1.016,0.484
f_o_x,uno,0.019,0.085,0.003,0.169,2.003,0.002,1.102,0.510
uno,f_o_x,0.085,0.019,0.003,0.038,2.003,0.002,1.020,0.547
irisk,farmstay,0.297,0.015,0.004,0.014,0.938,-0.000,0.999,-0.085
farmstay,irisk,0.015,0.297,0.004,0.279,0.938,-0.000,0.975,-0.062
farmstay,runail,0.015,0.330,0.003,0.230,0.696,-0.002,0.870,-0.307
runail,farmstay,0.330,0.015,0.003,0.010,0.696,-0.002,0.995,-0.394
free,irisk,0.005,0.297,0.003,0.517,1.738,0.001,1.454,0.427
free,runail,0.005,0.330,0.003,0.567,1.718,0.001,1.547,0.420
grattol,freedecor,0.158,0.055,0.016,0.102,1.877,0.008,1.053,0.555
freedecor,grattol,0.055,0.158,0.016,0.297,1.877,0.008,1.197,0.494
haruyama,freedecor,0.031,0.055,0.003,0.097,1.781,0.001,1.047,0.452
freedecor,haruyama,0.055,0.031,0.003,0.054,1.781,0.001,1.025,0.464
freedecor,ingarden,0.055,0.107,0.015,0.272,2.534,0.009,1.226,0.640
ingarden,freedecor,0.107,0.055,0.015,0.138,2.534,0.009,1.097,0.678
irisk,freedecor,0.297,0.055,0.026,0.088,1.621,0.010,1.037,0.545
freedecor,irisk,0.055,0.297,0.026,0.482,1.621,0.010,1.356,0.405
freedecor,jessnail,0.055,0.046,0.004,0.067,1.448,0.001,1.022,0.327
jessnail,freedecor,0.046,0.055,0.004,0.079,1.448,0.001,1.027,0.324
freedecor,lianail,0.055,0.024,0.003,0.054,2.271,0.002,1.032,0.592
lianail,freedecor,0.024,0.055,0.003,0.124,2.271,0.002,1.079,0.573
freedecor,lovely,0.055,0.045,0.004,0.065,1.437,0.001,1.021,0.321
lovely,freedecor,0.045,0.055,0.004,0.078,1.437,0.001,1.026,0.318
masura,freedecor,0.109,0.055,0.012,0.112,2.053,0.006,1.065,0.576
freedecor,masura,0.055,0.109,0.012,0.224,2.053,0.006,1.148,0.543
metzger,freedecor,0.029,0.055,0.002,0.073,1.331,0.001,1.019,0.256
freedecor,metzger,0.055,0.029,0.002,0.039,1.331,0.001,1.010,0.263
freedecor,milv,0.055,0.054,0.013,0.232,4.313,0.010,1.232,0.812
milv,freedecor,0.054,0.055,0.013,0.235,4.313,0.010,1.236,0.812
freedecor,oniq,0.055,0.018,0.002,0.040,2.178,0.001,1.023,0.572
oniq,freedecor,0.018,0.055,0.002,0.119,2.178,0.001,1.073,0.551
pole,freedecor,0.037,0.055,0.005,0.123,2.257,0.003,1.078,0.578
freedecor,pole,0.055,0.037,0.005,0.083,2.257,0.003,1.051,0.589
freedecor,rosi,0.055,0.021,0.003,0.054,2.603,0.002,1.035,0.651
rosi,freedecor,0.021,0.055,0.003,0.142,2.603,0.002,1.102,0.629
freedecor,roubloff,0.055,0.027,0.003,0.062,2.263,0.002,1.037,0.590
roubloff,freedecor,0.027,0.055,0.003,0.123,2.263,0.002,1.079,0.574
freedecor,runail,0.055,0.330,0.029,0.532,1.614,0.011,1.433,0.403
runail,freedecor,0.330,0.055,0.029,0.088,1.614,0.011,1.037,0.568
severina,freedecor,0.062,0.055,0.005,0.086,1.573,0.002,1.034,0.389
freedecor,severina,0.055,0.062,0.005,0.098,1.573,0.002,1.039,0.385
freedecor,staleks,0.055,0.034,0.002,0.045,1.325,0.001,1.012,0.260
staleks,freedecor,0.034,0.055,0.002,0.072,1.325,0.001,1.019,0.254
uno,freedecor,0.085,0.055,0.008,0.099,1.818,0.004,1.049,0.491
freedecor,uno,0.055,0.085,0.008,0.154,1.818,0.004,1.082,0.476
freedecor,uskusi,0.055,0.015,0.002,0.038,2.513,0.001,1.024,0.637
uskusi,freedecor,0.015,0.055,0.002,0.137,2.513,0.001,1.096,0.611
yoko,freedecor,0.041,0.055,0.003,0.066,1.219,0.000,1.013,0.187
freedecor,yoko,0.055,0.041,0.003,0.050,1.219,0.000,1.010,0.190
zinger,freedecor,0.059,0.055,0.005,0.082,1.495,0.002,1.029,0.352
freedecor,zinger,0.055,0.059,0.005,0.088,1.495,0.002,1.032,0.350
grattol,haruyama,0.158,0.031,0.011,0.072,2.347,0.007,1.044,0.682
haruyama,grattol,0.031,0.158,0.011,0.371,2.347,0.007,1.339,0.592
grattol,ingarden,0.158,0.107,0.033,0.207,1.928,0.016,1.126,0.572
ingarden,grattol,0.107,0.158,0.033,0.305,1.928,0.016,1.211,0.539
grattol,irisk,0.158,0.297,0.057,0.363,1.222,0.010,1.104,0.216
irisk,grattol,0.297,0.158,0.057,0.193,1.222,0.010,1.044,0.258
grattol,italwax,0.158,0.066,0.003,0.022,0.326,-0.007,0.955,-0.710
italwax,grattol,0.066,0.158,0.003,0.052,0.326,-0.007,0.888,-0.688
grattol,jessnail,0.158,0.046,0.009,0.059,1.271,0.002,1.013,0.253
jessnail,grattol,0.046,0.158,0.009,0.201,1.271,0.002,1.054,0.224
grattol,kapous,0.158,0.066,0.006,0.038,0.565,-0.005,0.970,-0.478
kapous,grattol,0.066,0.158,0.006,0.089,0.565,-0.005,0.924,-0.452
grattol,lianail,0.158,0.024,0.008,0.053,2.221,0.005,1.031,0.653
lianail,grattol,0.024,0.158,0.008,0.352,2.221,0.005,1.298,0.563
grattol,lovely,0.158,0.045,0.009,0.058,1.283,0.002,1.014,0.262
lovely,grattol,0.045,0.158,0.009,0.203,1.283,0.002,1.056,0.231
masura,grattol,0.109,0.158,0.029,0.267,1.690,0.012,1.149,0.458
grattol,masura,0.158,0.109,0.029,0.185,1.690,0.012,1.092,0.485
grattol,metzger,0.158,0.029,0.005,0.032,1.077,0.000,1.002,0.084
metzger,grattol,0.029,0.158,0.005,0.170,1.077,0.000,1.015,0.073
grattol,milv,0.158,0.054,0.012,0.073,1.363,0.003,1.021,0.316
milv,grattol,0.054,0.158,0.012,0.216,1.363,0.003,1.073,0.282
nagaraku,grattol,0.029,0.158,0.002,0.075,0.472,-0.002,0.910,-0.536
grattol,nagaraku,0.158,0.029,0.002,0.014,0.472,-0.002,0.984,-0.571
grattol,oniq,0.158,0.018,0.005,0.031,1.681,0.002,1.013,0.481
oniq,grattol,0.018,0.158,0.005,0.266,1.681,0.002,1.147,0.413
pnb,grattol,0.022,0.158,0.006,0.257,1.623,0.002,1.133,0.393
grattol,pnb,0.158,0.022,0.006,0.036,1.623,0.002,1.015,0.456
grattol,pole,0.158,0.037,0.008,0.051,1.383,0.002,1.015,0.329
pole,grattol,0.037,0.158,0.008,0.219,1.383,0.002,1.078,0.288
grattol,rosi,0.158,0.021,0.006,0.037,1.794,0.003,1.017,0.526
rosi,grattol,0.021,0.158,0.006,0.284,1.794,0.003,1.175,0.452
grattol,roubloff,0.158,0.027,0.008,0.050,1.843,0.004,1.024,0.543
roubloff,grattol,0.027,0.158,0.008,0.292,1.843,0.004,1.188,0.470
grattol,runail,0.158,0.330,0.071,0.446,1.353,0.018,1.210,0.310
runail,grattol,0.330,0.158,0.071,0.214,1.353,0.018,1.071,0.389
grattol,severina,0.158,0.062,0.014,0.086,1.386,0.004,1.026,0.331
severina,grattol,0.062,0.158,0.014,0.219,1.386,0.004,1.078,0.297
smart,grattol,0.018,0.158,0.004,0.246,1.557,0.002,1.117,0.364
grattol,smart,0.158,0.018,0.004,0.028,1.557,0.002,1.010,0.425
grattol,solomeya,0.158,0.015,0.002,0.015,0.998,-0.000,1.000,-0.003
solomeya,grattol,0.015,0.158,0.002,0.158,0.998,-0.000,1.000,-0.002
grattol,staleks,0.158,0.034,0.008,0.048,1.410,0.002,1.015,0.346
staleks,grattol,0.034,0.158,0.008,0.223,1.410,0.002,1.084,0.301
grattol,swarovski,0.158,0.010,0.004,0.023,2.270,0.002,1.013,0.665
swarovski,grattol,0.010,0.158,0.004,0.359,2.270,0.002,1.314,0.565
grattol,uno,0.158,0.085,0.026,0.162,1.915,0.012,1.092,0.568
uno,grattol,0.085,0.158,0.026,0.303,1.915,0.012,1.208,0.522
grattol,uskusi,0.158,0.015,0.005,0.033,2.174,0.003,1.018,0.641
uskusi,grattol,0.015,0.158,0.005,0.344,2.174,0.003,1.283,0.548
grattol,visage,0.158,0.029,0.002,0.013,0.443,-0.003,0.983,-0.599
visage,grattol,0.029,0.158,0.002,0.070,0.443,-0.003,0.905,-0.565
grattol,yoko,0.158,0.041,0.008,0.048,1.160,0.001,1.007,0.164
yoko,grattol,0.041,0.158,0.008,0.184,1.160,0.001,1.031,0.144
grattol,zinger,0.158,0.059,0.013,0.079,1.344,0.003,1.022,0.304
zinger,grattol,0.059,0.158,0.013,0.213,1.344,0.003,1.069,0.272
haruyama,ingarden,0.031,0.107,0.007,0.223,2.074,0.004,1.149,0.534
ingarden,haruyama,0.107,0.031,0.007,0.063,2.074,0.004,1.035,0.580
haruyama,irisk,0.031,0.297,0.012,0.379,1.273,0.002,1.131,0.221
irisk,haruyama,0.297,0.031,0.012,0.039,1.273,0.002,1.009,0.305
haruyama,lovely,0.031,0.045,0.002,0.076,1.677,0.001,1.033,0.417
lovely,haruyama,0.045,0.031,0.002,0.051,1.677,0.001,1.022,0.423
masura,haruyama,0.109,0.031,0.007,0.063,2.067,0.004,1.035,0.580
haruyama,masura,0.031,0.109,0.007,0.226,2.067,0.004,1.150,0.533
haruyama,milv,0.031,0.054,0.003,0.100,1.858,0.001,1.051,0.476
milv,haruyama,0.054,0.031,0.003,0.057,1.858,0.001,1.028,0.488
haruyama,pole,0.031,0.037,0.002,0.079,2.130,0.001,1.045,0.547
pole,haruyama,0.037,0.031,0.002,0.065,2.130,0.001,1.037,0.551
haruyama,runail,0.031,0.330,0.014,0.460,1.395,0.004,1.241,0.292
runail,haruyama,0.330,0.031,0.014,0.043,1.395,0.004,1.013,0.422
haruyama,severina,0.031,0.062,0.003,0.094,1.519,0.001,1.036,0.352
severina,haruyama,0.062,0.031,0.003,0.046,1.519,0.001,1.017,0.364
haruyama,uno,0.031,0.085,0.006,0.184,2.179,0.003,1.122,0.558
uno,haruyama,0.085,0.031,0.006,0.067,2.179,0.003,1.039,0.591
haruyama,uskusi,0.031,0.015,0.003,0.101,6.773,0.003,1.096,0.879
uskusi,haruyama,0.015,0.031,0.003,0.207,6.773,0.003,1.222,0.865
zinger,haruyama,0.059,0.031,0.002,0.042,1.383,0.001,1.012,0.294
haruyama,zinger,0.031,0.059,0.002,0.081,1.383,0.001,1.025,0.285
irisk,igrobeauty,0.297,0.010,0.004,0.013,1.266,0.001,1.003,0.299
igrobeauty,irisk,0.010,0.297,0.004,0.377,1.266,0.001,1.127,0.213
igrobeauty,runail,0.010,0.330,0.004,0.427,1.294,0.001,1.169,0.230
runail,igrobeauty,0.330,0.010,0.004,0.014,1.294,0.001,1.003,0.339
irisk,ingarden,0.297,0.107,0.047,0.159,1.483,0.015,1.062,0.463
ingarden,irisk,0.107,0.297,0.047,0.441,1.483,0.015,1.257,0.365
italwax,ingarden,0.066,0.107,0.002,0.037,0.345,-0.005,0.927,-0.670
ingarden,italwax,0.107,0.066,0.002,0.023,0.345,-0.005,0.956,-0.680
jessnail,ingarden,0.046,0.107,0.007,0.143,1.330,0.002,1.041,0.260
ingarden,jessnail,0.107,0.046,0.007,0.062,1.330,0.002,1.016,0.278
kapous,ingarden,0.066,0.107,0.005,0.078,0.728,-0.002,0.968,-0.286
ingarden,kapous,0.107,0.066,0.005,0.048,0.728,-0.002,0.981,-0.295
ingarden,lianail,0.107,0.024,0.006,0.057,2.373,0.004,1.035,0.648
lianail,ingarden,0.024,0.107,0.006,0.255,2.373,0.004,1.198,0.593
ingarden,lovely,0.107,0.045,0.007,0.062,1.368,0.002,1.018,0.301
lovely,ingarden,0.045,0.107,0.007,0.147,1.368,0.002,1.046,0.282
masura,ingarden,0.109,0.107,0.020,0.186,1.727,0.009,1.096,0.472
ingarden,masura,0.107,0.109,0.020,0.189,1.727,0.009,1.098,0.472
metzger,ingarden,0.029,0.107,0.003,0.108,1.007,0.000,1.001,0.007
ingarden,metzger,0.107,0.029,0.003,0.030,1.007,0.000,1.000,0.007
ingarden,milv,0.107,0.054,0.012,0.108,2.008,0.006,1.061,0.562
milv,ingarden,0.054,0.107,0.012,0.216,2.008,0.006,1.138,0.531
ingarden,oniq,0.107,0.018,0.004,0.035,1.923,0.002,1.018,0.538
oniq,ingarden,0.018,0.107,0.004,0.207,1.923,0.002,1.125,0.489
pnb,ingarden,0.022,0.107,0.005,0.208,1.937,0.002,1.127,0.495
ingarden,pnb,0.107,0.022,0.005,0.043,1.937,0.002,1.022,0.542
pole,ingarden,0.037,0.107,0.007,0.188,1.751,0.003,1.099,0.445
ingarden,pole,0.107,0.037,0.007,0.065,1.751,0.003,1.030,0.481
ingarden,rosi,0.107,0.021,0.005,0.048,2.347,0.003,1.029,0.643
rosi,ingarden,0.021,0.107,0.005,0.252,2.347,0.003,1.193,0.586
roubloff,ingarden,0.027,0.107,0.007,0.239,2.222,0.004,1.173,0.565
ingarden,roubloff,0.107,0.027,0.007,0.061,2.222,0.004,1.035,0.616
ingarden,runail,0.107,0.330,0.059,0.547,1.657,0.023,1.478,0.444
runail,ingarden,0.330,0.107,0.059,0.178,1.657,0.023,1.086,0.592
severina,ingarden,0.062,0.107,0.012,0.188,1.754,0.005,1.100,0.458
ingarden,severina,0.107,0.062,0.012,0.109,1.754,0.005,1.053,0.482
smart,ingarden,0.018,0.107,0.003,0.169,1.574,0.001,1.074,0.371
ingarden,smart,0.107,0.018,0.003,0.028,1.574,0.001,1.011,0.408
solomeya,ingarden,0.015,0.107,0.002,0.167,1.551,0.001,1.071,0.361
ingarden,solomeya,0.107,0.015,0.002,0.023,1.551,0.001,1.008,0.398
ingarden,staleks,0.107,0.034,0.005,0.049,1.441,0.002,1.016,0.343
staleks,ingarden,0.034,0.107,0.005,0.155,1.441,0.002,1.056,0.317
swarovski,ingarden,0.010,0.107,0.003,0.329,3.062,0.002,1.330,0.680
ingarden,swarovski,0.107,0.010,0.003,0.031,3.062,0.002,1.021,0.754
uno,ingarden,0.085,0.107,0.017,0.205,1.908,0.008,1.123,0.520
ingarden,uno,0.107,0.085,0.017,0.161,1.908,0.008,1.092,0.533
uskusi,ingarden,0.015,0.107,0.003,0.227,2.117,0.002,1.155,0.536
ingarden,uskusi,0.107,0.015,0.003,0.032,2.117,0.002,1.017,0.591
visage,ingarden,0.029,0.107,0.002,0.083,0.777,-0.001,0.974,-0.228
ingarden,visage,0.107,0.029,0.002,0.023,0.777,-0.001,0.993,-0.244
yoko,ingarden,0.041,0.107,0.006,0.141,1.316,0.001,1.039,0.250
ingarden,yoko,0.107,0.041,0.006,0.054,1.316,0.001,1.014,0.269
zinger,ingarden,0.059,0.107,0.010,0.175,1.628,0.004,1.082,0.410
ingarden,zinger,0.107,0.059,0.010,0.096,1.628,0.004,1.041,0.432
italwax,irisk,0.066,0.297,0.018,0.272,0.913,-0.002,0.965,-0.092
irisk,italwax,0.297,0.066,0.018,0.060,0.913,-0.002,0.994,-0.119
irisk,jessnail,0.297,0.046,0.022,0.073,1.561,0.008,1.028,0.512
jessnail,irisk,0.046,0.297,0.022,0.464,1.561,0.008,1.312,0.377
kapous,irisk,0.066,0.297,0.015,0.229,0.771,-0.005,0.912,-0.241
irisk,kapous,0.297,0.066,0.015,0.051,0.771,-0.005,0.984,-0.297
konad,irisk,0.006,0.297,0.003,0.542,1.823,0.001,1.534,0.454
irisk,konad,0.297,0.006,0.003,0.010,1.823,0.001,1.005,0.642
levissime,irisk,0.007,0.297,0.003,0.433,1.455,0.001,1.239,0.315
irisk,levissime,0.297,0.007,0.003,0.011,1.455,0.001,1.003,0.445
levrana,irisk,0.014,0.297,0.003,0.190,0.641,-0.001,0.868,-0.363
irisk,lianail,0.297,0.024,0.011,0.038,1.568,0.004,1.014,0.516
lianail,irisk,0.024,0.297,0.011,0.466,1.568,0.004,1.317,0.371
irisk,lovely,0.297,0.045,0.021,0.070,1.542,0.007,1.026,0.500
lovely,irisk,0.045,0.297,0.021,0.458,1.542,0.007,1.297,0.368
markell,irisk,0.012,0.297,0.003,0.266,0.894,-0.000,0.957,-0.107
irisk,markell,0.297,0.012,0.003,0.011,0.894,-0.000,0.999,-0.144
masura,irisk,0.109,0.297,0.046,0.421,1.417,0.014,1.214,0.330
irisk,masura,0.297,0.109,0.046,0.155,1.417,0.014,1.054,0.419
matreshka,irisk,0.004,0.297,0.002,0.469,1.579,0.001,1.324,0.368
max,irisk,0.007,0.297,0.003,0.423,1.424,0.001,1.218,0.300
irisk,max,0.297,0.007,0.003,0.010,1.424,0.001,1.003,0.423
metzger,irisk,0.029,0.297,0.012,0.410,1.380,0.003,1.192,0.284
irisk,metzger,0.297,0.029,0.012,0.041,1.380,0.003,1.012,0.392
irisk,milv,0.297,0.054,0.024,0.082,1.525,0.008,1.031,0.490
milv,irisk,0.054,0.297,0.024,0.453,1.525,0.008,1.285,0.364
nagaraku,irisk,0.029,0.297,0.015,0.506,1.702,0.006,1.422,0.425
irisk,nagaraku,0.297,0.029,0.015,0.050,1.702,0.006,1.022,0.587
nitrimax,irisk,0.009,0.297,0.003,0.294,0.988,-0.000,0.995,-0.012
irisk,oniq,0.297,0.018,0.006,0.021,1.142,0.001,1.003,0.177
oniq,irisk,0.018,0.297,0.006,0.340,1.142,0.001,1.064,0.127
pnb,irisk,0.022,0.297,0.010,0.446,1.498,0.003,1.267,0.340
irisk,pnb,0.297,0.022,0.010,0.034,1.498,0.003,1.012,0.473
polarus,irisk,0.007,0.297,0.002,0.303,1.019,0.000,1.008,0.019
irisk,pole,0.297,0.037,0.017,0.056,1.520,0.006,1.020,0.487
pole,irisk,0.037,0.297,0.017,0.452,1.520,0.006,1.282,0.355
refectocil,irisk,0.009,0.297,0.004,0.429,1.441,0.001,1.230,0.309
irisk,refectocil,0.297,0.009,0.004,0.012,1.441,0.001,1.004,0.436
irisk,rosi,0.297,0.021,0.009,0.030,1.468,0.003,1.010,0.454
rosi,irisk,0.021,0.297,0.009,0.436,1.468,0.003,1.247,0.325
irisk,roubloff,0.297,0.027,0.013,0.044,1.617,0.005,1.018,0.543
roubloff,irisk,0.027,0.297,0.013,0.481,1.617,0.005,1.353,0.392
irisk,runail,0.297,0.330,0.153,0.516,1.564,0.055,1.385,0.513
runail,irisk,0.330,0.297,0.153,0.465,1.564,0.055,1.314,0.538
irisk,severina,0.297,0.062,0.033,0.111,1.781,0.014,1.054,0.624
severina,irisk,0.062,0.297,0.033,0.530,1.781,0.014,1.494,0.467
irisk,shik,0.297,0.009,0.003,0.011,1.190,0.001,1.002,0.227
shik,irisk,0.009,0.297,0.003,0.354,1.190,0.001,1.087,0.161
skinlite,irisk,0.009,0.297,0.002,0.269,0.905,-0.000,0.961,-0.096
smart,irisk,0.018,0.297,0.007,0.413,1.389,0.002,1.197,0.285
irisk,smart,0.297,0.018,0.007,0.025,1.389,0.002,1.007,0.399
solomeya,irisk,0.015,0.297,0.006,0.398,1.337,0.001,1.167,0.256
irisk,solomeya,0.297,0.015,0.006,0.020,1.337,0.001,1.005,0.359
sophin,irisk,0.006,0.297,0.002,0.361,1.214,0.000,1.100,0.178
irisk,staleks,0.297,0.034,0.015,0.050,1.484,0.005,1.017,0.464
staleks,irisk,0.034,0.297,0.015,0.441,1.484,0.005,1.258,0.338
strong,irisk,0.007,0.297,0.003,0.389,1.307,0.001,1.149,0.236
swarovski,irisk,0.010,0.297,0.005,0.537,1.805,0.002,1.517,0.451
irisk,swarovski,0.297,0.010,0.005,0.018,1.805,0.002,1.008,0.635
uno,irisk,0.085,0.297,0.033,0.394,1.326,0.008,1.160,0.269
irisk,uno,0.297,0.085,0.033,0.112,1.326,0.008,1.031,0.350
irisk,uskusi,0.297,0.015,0.006,0.021,1.402,0.002,1.006,0.408
uskusi,irisk,0.015,0.297,0.006,0.417,1.402,0.002,1.205,0.291
visage,irisk,0.029,0.297,0.011,0.376,1.263,0.002,1.125,0.215
irisk,visage,0.297,0.029,0.011,0.037,1.263,0.002,1.008,0.296
irisk,yoko,0.297,0.041,0.019,0.063,1.522,0.006,1.023,0.488
yoko,irisk,0.041,0.297,0.019,0.453,1.522,0.006,1.283,0.358
zinger,irisk,0.059,0.297,0.026,0.443,1.488,0.009,1.260,0.349
irisk,zinger,0.297,0.059,0.026,0.088,1.488,0.009,1.032,0.467
kapous,italwax,0.066,0.066,0.004,0.062,0.937,-0.000,0.996,-0.067
italwax,kapous,0.066,0.066,0.004,0.062,0.937,-0.000,0.996,-0.067
masura,italwax,0.109,0.066,0.003,0.025,0.382,-0.004,0.958,-0.645
italwax,masura,0.066,0.109,0.003,0.042,0.382,-0.004,0.930,-0.634
italwax,milv,0.066,0.054,0.003,0.048,0.886,-0.000,0.994,-0.121
milv,italwax,0.054,0.066,0.003,0.058,0.886,-0.000,0.992,-0.120
nagaraku,italwax,0.029,0.066,0.003,0.099,1.494,0.001,1.036,0.341
italwax,nagaraku,0.066,0.029,0.003,0.044,1.494,0.001,1.015,0.354
