antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
irisk,estel,0.260,0.089,0.011,0.044,0.491,-0.012,0.952,-0.584
estel,italwax,0.089,0.054,0.003,0.033,0.613,-0.002,0.978,-0.409
italwax,estel,0.054,0.089,0.003,0.055,0.613,-0.002,0.963,-0.400
jessnail,estel,0.048,0.089,0.002,0.047,0.522,-0.002,0.955,-0.491
estel,jessnail,0.089,0.048,0.002,0.025,0.522,-0.002,0.977,-0.502
kapous,estel,0.066,0.089,0.015,0.221,2.475,0.009,1.169,0.638
estel,kapous,0.089,0.066,0.015,0.164,2.475,0.009,1.117,0.654
estel,masura,0.089,0.095,0.004,0.043,0.456,-0.005,0.946,-0.567
masura,estel,0.095,0.089,0.004,0.041,0.456,-0.005,0.949,-0.569
estel,milv,0.089,0.054,0.004,0.042,0.771,-0.001,0.987,-0.245
milv,estel,0.054,0.089,0.004,0.069,0.771,-0.001,0.978,-0.238
runail,estel,0.330,0.089,0.013,0.040,0.442,-0.016,0.948,-0.653
estel,runail,0.089,0.330,0.013,0.146,0.442,-0.016,0.784,-0.581
estel,severina,0.089,0.057,0.003,0.036,0.636,-0.002,0.978,-0.386
severina,estel,0.057,0.089,0.003,0.057,0.636,-0.002,0.966,-0.378
estel,uno,0.089,0.075,0.003,0.033,0.437,-0.004,0.956,-0.586
uno,estel,0.075,0.089,0.003,0.039,0.437,-0.004,0.948,-0.582
estel,visage,0.089,0.026,0.003,0.039,1.500,0.001,1.013,0.366
visage,estel,0.026,0.089,0.003,0.134,1.500,0.001,1.052,0.342
estel,yoko,0.089,0.037,0.002,0.025,0.664,-0.001,0.987,-0.357
yoko,estel,0.037,0.089,0.002,0.059,0.664,-0.001,0.968,-0.345
estel,zinger,0.089,0.045,0.003,0.037,0.819,-0.001,0.992,-0.195
zinger,estel,0.045,0.089,0.003,0.073,0.819,-0.001,0.983,-0.187
farmstay,eunyul,0.011,0.005,0.003,0.286,54.194,0.003,1.394,0.992
eunyul,farmstay,0.005,0.011,0.003,0.580,54.194,0.003,2.355,0.987
f_o_x,grattol,0.019,0.163,0.004,0.227,1.393,0.001,1.083,0.288
grattol,f_o_x,0.163,0.019,0.004,0.026,1.393,0.001,1.007,0.337
f_o_x,ingarden,0.019,0.102,0.004,0.191,1.881,0.002,1.111,0.477
ingarden,f_o_x,0.102,0.019,0.004,0.035,1.881,0.002,1.017,0.521
f_o_x,irisk,0.019,0.260,0.007,0.376,1.443,0.002,1.185,0.313
irisk,f_o_x,0.260,0.019,0.007,0.027,1.443,0.002,1.008,0.415
f_o_x,masura,0.019,0.095,0.002,0.120,1.261,0.000,1.028,0.211
masura,f_o_x,0.095,0.019,0.002,0.023,1.261,0.000,1.005,0.229
f_o_x,runail,0.019,0.330,0.008,0.404,1.224,0.001,1.124,0.186
runail,f_o_x,0.330,0.019,0.008,0.023,1.224,0.001,1.004,0.273
f_o_x,uno,0.019,0.075,0.002,0.129,1.722,0.001,1.062,0.427
uno,f_o_x,0.075,0.019,0.002,0.032,1.722,0.001,1.014,0.453
farmstay,irisk,0.011,0.260,0.002,0.216,0.829,-0.000,0.943,-0.173
free,runail,0.004,0.330,0.002,0.585,1.771,0.001,1.614,0.437
grattol,freedecor,0.163,0.051,0.013,0.079,1.570,0.005,1.031,0.434
freedecor,grattol,0.051,0.163,0.013,0.256,1.570,0.005,1.125,0.383
freedecor,haruyama,0.051,0.029,0.002,0.046,1.601,0.001,1.018,0.396
haruyama,freedecor,0.029,0.051,0.002,0.081,1.601,0.001,1.033,0.387
freedecor,ingarden,0.051,0.102,0.011,0.225,2.216,0.006,1.160,0.578
ingarden,freedecor,0.102,0.051,0.011,0.112,2.216,0.006,1.069,0.611
freedecor,irisk,0.051,0.260,0.021,0.409,1.570,0.008,1.251,0.382
irisk,freedecor,0.260,0.051,0.021,0.079,1.570,0.008,1.031,0.491
jessnail,freedecor,0.048,0.051,0.003,0.068,1.344,0.001,1.019,0.269
freedecor,jessnail,0.051,0.048,0.003,0.064,1.344,0.001,1.018,0.270
freedecor,lianail,0.051,0.024,0.002,0.046,1.939,0.001,1.024,0.510
lianail,freedecor,0.024,0.051,0.002,0.098,1.939,0.001,1.053,0.496
freedecor,masura,0.051,0.095,0.009,0.183,1.933,0.004,1.108,0.508
masura,freedecor,0.095,0.051,0.009,0.098,1.933,0.004,1.052,0.533
freedecor,milv,0.051,0.054,0.011,0.221,4.085,0.008,1.214,0.795
milv,freedecor,0.054,0.051,0.011,0.207,4.085,0.008,1.197,0.798
freedecor,pole,0.051,0.042,0.004,0.070,1.680,0.001,1.031,0.426
pole,freedecor,0.042,0.051,0.004,0.085,1.680,0.001,1.038,0.422
freedecor,roubloff,0.051,0.022,0.003,0.052,2.318,0.001,1.031,0.599
roubloff,freedecor,0.022,0.051,0.003,0.117,2.318,0.001,1.076,0.582
runail,freedecor,0.330,0.051,0.026,0.079,1.558,0.009,1.031,0.535
freedecor,runail,0.051,0.330,0.026,0.515,1.558,0.009,1.380,0.377
freedecor,severina,0.051,0.057,0.005,0.098,1.722,0.002,1.046,0.442
severina,freedecor,0.057,0.051,0.005,0.087,1.722,0.002,1.040,0.445
freedecor,staleks,0.051,0.031,0.002,0.040,1.304,0.000,1.010,0.246
staleks,freedecor,0.031,0.051,0.002,0.066,1.304,0.000,1.016,0.241
freedecor,uno,0.051,0.075,0.006,0.125,1.660,0.003,1.057,0.419
uno,freedecor,0.075,0.051,0.006,0.084,1.660,0.003,1.036,0.430
freedecor,yoko,0.051,0.037,0.002,0.048,1.289,0.001,1.011,0.236
yoko,freedecor,0.037,0.051,0.002,0.065,1.289,0.001,1.016,0.233
freedecor,zinger,0.051,0.045,0.004,0.071,1.583,0.001,1.028,0.388
zinger,freedecor,0.045,0.051,0.004,0.080,1.583,0.001,1.032,0.386
grattol,haruyama,0.163,0.029,0.010,0.060,2.053,0.005,1.033,0.613
haruyama,grattol,0.029,0.163,0.010,0.335,2.053,0.005,1.258,0.528
grattol,ingarden,0.163,0.102,0.030,0.186,1.830,0.014,1.104,0.542
ingarden,grattol,0.102,0.163,0.030,0.298,1.830,0.014,1.193,0.505
grattol,irisk,0.163,0.260,0.052,0.320,1.230,0.010,1.088,0.223
irisk,grattol,0.260,0.163,0.052,0.201,1.230,0.010,1.047,0.252
grattol,italwax,0.163,0.054,0.002,0.015,0.276,-0.006,0.960,-0.758
italwax,grattol,0.054,0.163,0.002,0.045,0.276,-0.006,0.876,-0.735
jessnail,grattol,0.048,0.163,0.009,0.188,1.154,0.001,1.031,0.140
grattol,jessnail,0.163,0.048,0.009,0.055,1.154,0.001,1.008,0.160
kapous,grattol,0.066,0.163,0.005,0.071,0.435,-0.006,0.901,-0.581
grattol,kapous,0.163,0.066,0.005,0.029,0.435,-0.006,0.961,-0.608
grattol,lianail,0.163,0.024,0.008,0.050,2.100,0.004,1.028,0.626
lianail,grattol,0.024,0.163,0.008,0.343,2.100,0.004,1.273,0.537
grattol,lovely,0.163,0.029,0.006,0.034,1.167,0.001,1.005,0.171
lovely,grattol,0.029,0.163,0.006,0.190,1.167,0.001,1.034,0.147
grattol,masura,0.163,0.095,0.020,0.125,1.317,0.005,1.034,0.288
masura,grattol,0.095,0.163,0.020,0.215,1.317,0.005,1.066,0.266
grattol,metzger,0.163,0.026,0.004,0.025,0.964,-0.000,0.999,-0.043
metzger,grattol,0.026,0.163,0.004,0.157,0.964,-0.000,0.993,-0.037
grattol,milv,0.163,0.054,0.011,0.069,1.267,0.002,1.016,0.252
milv,grattol,0.054,0.163,0.011,0.207,1.267,0.002,1.055,0.223
grattol,nitrimax,0.163,0.008,0.003,0.016,1.902,0.001,1.008,0.567
nitrimax,grattol,0.008,0.163,0.003,0.310,1.902,0.001,1.213,0.478
grattol,oniq,0.163,0.014,0.004,0.024,1.721,0.002,1.010,0.501
oniq,grattol,0.014,0.163,0.004,0.281,1.721,0.002,1.164,0.425
grattol,pnb,0.163,0.020,0.006,0.034,1.716,0.002,1.015,0.499
pnb,grattol,0.020,0.163,0.006,0.280,1.716,0.002,1.162,0.426
grattol,pole,0.163,0.042,0.009,0.054,1.290,0.002,1.013,0.269
pole,grattol,0.042,0.163,0.009,0.210,1.290,0.002,1.060,0.235
grattol,rosi,0.163,0.016,0.005,0.028,1.732,0.002,1.012,0.505
rosi,grattol,0.016,0.163,0.005,0.283,1.732,0.002,1.166,0.430
grattol,roubloff,0.163,0.022,0.007,0.042,1.901,0.003,1.021,0.566
roubloff,grattol,0.022,0.163,0.007,0.310,1.901,0.003,1.213,0.485
runail,grattol,0.330,0.163,0.069,0.210,1.285,0.015,1.059,0.331
grattol,runail,0.163,0.330,0.069,0.425,1.285,0.015,1.164,0.265
grattol,severina,0.163,0.057,0.013,0.078,1.369,0.003,1.023,0.322
severina,grattol,0.057,0.163,0.013,0.223,1.369,0.003,1.078,0.286
grattol,smart,0.163,0.014,0.003,0.020,1.474,0.001,1.007,0.384
smart,grattol,0.014,0.163,0.003,0.240,1.474,0.001,1.102,0.326
solomeya,grattol,0.015,0.163,0.002,0.160,0.979,-0.000,0.996,-0.022
grattol,solomeya,0.163,0.015,0.002,0.014,0.979,-0.000,1.000,-0.025
grattol,staleks,0.163,0.031,0.006,0.035,1.135,0.001,1.004,0.142
staleks,grattol,0.031,0.163,0.006,0.185,1.135,0.001,1.027,0.123
swarovski,grattol,0.014,0.163,0.004,0.278,1.707,0.002,1.160,0.420
grattol,swarovski,0.163,0.014,0.004,0.024,1.707,0.002,1.010,0.495
grattol,uno,0.163,0.075,0.022,0.134,1.788,0.010,1.068,0.527
uno,grattol,0.075,0.163,0.022,0.292,1.788,0.010,1.182,0.477
uskusi,grattol,0.014,0.163,0.004,0.311,1.905,0.002,1.214,0.482
grattol,uskusi,0.163,0.014,0.004,0.026,1.905,0.002,1.013,0.568
grattol,visage,0.163,0.026,0.003,0.016,0.622,-0.002,0.990,-0.421
visage,grattol,0.026,0.163,0.003,0.101,0.622,-0.002,0.931,-0.385
grattol,yoko,0.163,0.037,0.008,0.047,1.265,0.002,1.010,0.251
yoko,grattol,0.037,0.163,0.008,0.206,1.265,0.002,1.055,0.218
grattol,zinger,0.163,0.045,0.009,0.056,1.249,0.002,1.012,0.238
zinger,grattol,0.045,0.163,0.009,0.204,1.249,0.002,1.051,0.209
haruyama,ingarden,0.029,0.102,0.007,0.232,2.284,0.004,1.170,0.579
ingarden,haruyama,0.102,0.029,0.007,0.066,2.284,0.004,1.040,0.626
haruyama,irisk,0.029,0.260,0.010,0.347,1.333,0.003,1.133,0.257
irisk,haruyama,0.260,0.029,0.010,0.039,1.333,0.003,1.010,0.338
haruyama,masura,0.029,0.095,0.005,0.177,1.870,0.002,1.100,0.479
masura,haruyama,0.095,0.029,0.005,0.054,1.870,0.002,1.027,0.514
haruyama,milv,0.029,0.054,0.003,0.102,1.893,0.001,1.054,0.486
milv,haruyama,0.054,0.029,0.003,0.055,1.893,0.001,1.027,0.499
haruyama,pole,0.029,0.042,0.002,0.072,1.720,0.001,1.032,0.431
pole,haruyama,0.042,0.029,0.002,0.050,1.720,0.001,1.022,0.437
runail,haruyama,0.330,0.029,0.014,0.041,1.421,0.004,1.013,0.442
haruyama,runail,0.029,0.330,0.014,0.469,1.421,0.004,1.262,0.305
haruyama,severina,0.029,0.057,0.003,0.087,1.528,0.001,1.033,0.356
severina,haruyama,0.057,0.029,0.003,0.044,1.528,0.001,1.016,0.366
haruyama,uno,0.029,0.075,0.004,0.154,2.058,0.002,1.094,0.530
uno,haruyama,0.075,0.029,0.004,0.060,2.058,0.002,1.033,0.556
uskusi,haruyama,0.014,0.029,0.003,0.191,6.576,0.002,1.200,0.860
haruyama,uskusi,0.029,0.014,0.003,0.090,6.576,0.002,1.084,0.873
haruyama,zinger,0.029,0.045,0.002,0.080,1.771,0.001,1.038,0.449
zinger,haruyama,0.045,0.029,0.002,0.051,1.771,0.001,1.024,0.456
igrobeauty,irisk,0.008,0.260,0.003,0.349,1.342,0.001,1.137,0.257
irisk,igrobeauty,0.260,0.008,0.003,0.011,1.342,0.001,1.003,0.345
runail,igrobeauty,0.330,0.008,0.004,0.011,1.383,0.001,1.003,0.414
igrobeauty,runail,0.008,0.330,0.004,0.457,1.383,0.001,1.233,0.279
ingarden,irisk,0.102,0.260,0.043,0.425,1.632,0.017,1.286,0.431
irisk,ingarden,0.260,0.102,0.043,0.166,1.632,0.017,1.077,0.524
jessnail,ingarden,0.048,0.102,0.007,0.149,1.465,0.002,1.056,0.334
ingarden,jessnail,0.102,0.048,0.007,0.070,1.465,0.002,1.024,0.354
kapous,ingarden,0.066,0.102,0.004,0.054,0.533,-0.003,0.950,-0.484
ingarden,kapous,0.102,0.066,0.004,0.035,0.533,-0.003,0.968,-0.494
ingarden,lianail,0.102,0.024,0.005,0.053,2.220,0.003,1.031,0.612
lianail,ingarden,0.024,0.102,0.005,0.226,2.220,0.003,1.160,0.563
ingarden,lovely,0.102,0.029,0.004,0.038,1.306,0.001,1.009,0.261
lovely,ingarden,0.029,0.102,0.004,0.133,1.306,0.001,1.036,0.242
ingarden,masura,0.102,0.095,0.018,0.173,1.822,0.008,1.094,0.502
masura,ingarden,0.095,0.102,0.018,0.185,1.822,0.008,1.103,0.498
ingarden,metzger,0.102,0.026,0.003,0.034,1.324,0.001,1.009,0.272
metzger,ingarden,0.026,0.102,0.003,0.135,1.324,0.001,1.038,0.251
ingarden,milv,0.102,0.054,0.011,0.106,1.951,0.005,1.058,0.543
milv,ingarden,0.054,0.102,0.011,0.199,1.951,0.005,1.121,0.515
ingarden,oniq,0.102,0.014,0.003,0.027,1.891,0.001,1.013,0.525
oniq,ingarden,0.014,0.102,0.003,0.192,1.891,0.001,1.112,0.478
pnb,ingarden,0.020,0.102,0.004,0.217,2.130,0.002,1.147,0.541
ingarden,pnb,0.102,0.020,0.004,0.042,2.130,0.002,1.023,0.591
ingarden,pole,0.102,0.042,0.007,0.067,1.598,0.003,1.027,0.417
pole,ingarden,0.042,0.102,0.007,0.163,1.598,0.003,1.073,0.390
ingarden,rosi,0.102,0.016,0.005,0.045,2.777,0.003,1.030,0.712
rosi,ingarden,0.016,0.102,0.005,0.283,2.777,0.003,1.252,0.650
roubloff,ingarden,0.022,0.102,0.005,0.227,2.227,0.003,1.161,0.564
ingarden,roubloff,0.102,0.022,0.005,0.050,2.227,0.003,1.029,0.613
runail,ingarden,0.330,0.102,0.056,0.168,1.656,0.022,1.080,0.592
ingarden,runail,0.102,0.330,0.056,0.547,1.656,0.022,1.478,0.441
ingarden,severina,0.102,0.057,0.011,0.105,1.843,0.005,1.054,0.509
severina,ingarden,0.057,0.102,0.011,0.188,1.843,0.005,1.106,0.485
ingarden,smart,0.102,0.014,0.002,0.022,1.575,0.001,1.008,0.406
smart,ingarden,0.014,0.102,0.002,0.160,1.575,0.001,1.070,0.370
solomeya,ingarden,0.015,0.102,0.002,0.148,1.450,0.001,1.054,0.315
ingarden,solomeya,0.102,0.015,0.002,0.021,1.450,0.001,1.007,0.346
ingarden,staleks,0.102,0.031,0.005,0.046,1.495,0.002,1.016,0.368
staleks,ingarden,0.031,0.102,0.005,0.152,1.495,0.002,1.059,0.341
swarovski,ingarden,0.014,0.102,0.004,0.272,2.675,0.002,1.234,0.635
ingarden,swarovski,0.102,0.014,0.004,0.038,2.675,0.002,1.024,0.697
uno,ingarden,0.075,0.102,0.014,0.186,1.826,0.006,1.103,0.489
ingarden,uno,0.102,0.075,0.014,0.137,1.826,0.006,1.072,0.504
uskusi,ingarden,0.014,0.102,0.003,0.210,2.067,0.001,1.138,0.523
ingarden,uskusi,0.102,0.014,0.003,0.028,2.067,0.001,1.015,0.575
ingarden,visage,0.102,0.026,0.002,0.022,0.844,-0.000,0.996,-0.170
visage,ingarden,0.026,0.102,0.002,0.086,0.844,-0.000,0.983,-0.159
yoko,ingarden,0.037,0.102,0.006,0.158,1.551,0.002,1.067,0.369
ingarden,yoko,0.102,0.037,0.006,0.058,1.551,0.002,1.022,0.395
ingarden,zinger,0.102,0.045,0.007,0.065,1.439,0.002,1.021,0.339
zinger,ingarden,0.045,0.102,0.007,0.146,1.439,0.002,1.052,0.319
italwax,irisk,0.054,0.260,0.012,0.225,0.864,-0.002,0.954,-0.143
irisk,italwax,0.260,0.054,0.012,0.047,0.864,-0.002,0.992,-0.176
jessnail,irisk,0.048,0.260,0.019,0.401,1.539,0.007,1.234,0.368
irisk,jessnail,0.260,0.048,0.019,0.073,1.539,0.007,1.028,0.474
kapous,irisk,0.066,0.260,0.011,0.169,0.648,-0.006,0.890,-0.367
irisk,kapous,0.260,0.066,0.011,0.043,0.648,-0.006,0.976,-0.423
konad,irisk,0.005,0.260,0.002,0.473,1.816,0.001,1.403,0.452
levissime,irisk,0.006,0.260,0.002,0.385,1.477,0.001,1.202,0.325
irisk,lianail,0.260,0.024,0.009,0.036,1.487,0.003,1.012,0.443
lianail,irisk,0.024,0.260,0.009,0.387,1.487,0.003,1.207,0.335
lovely,irisk,0.029,0.260,0.013,0.432,1.660,0.005,1.302,0.409
irisk,lovely,0.260,0.029,0.013,0.049,1.660,0.005,1.020,0.537
markell,irisk,0.011,0.260,0.002,0.198,0.759,-0.001,0.922,-0.243
irisk,masura,0.260,0.095,0.036,0.137,1.442,0.011,1.049,0.415
masura,irisk,0.095,0.260,0.036,0.375,1.442,0.011,1.184,0.339
metzger,irisk,0.026,0.260,0.010,0.382,1.466,0.003,1.196,0.326
irisk,metzger,0.260,0.026,0.010,0.038,1.466,0.003,1.012,0.430
milv,irisk,0.054,0.260,0.022,0.409,1.572,0.008,1.252,0.385
irisk,milv,0.260,0.054,0.022,0.085,1.572,0.008,1.034,0.492
irisk,nagaraku,0.260,0.026,0.012,0.048,1.877,0.006,1.024,0.632
nagaraku,irisk,0.026,0.260,0.012,0.489,1.877,0.006,1.447,0.480
nitrimax,irisk,0.008,0.260,0.005,0.588,2.260,0.003,1.796,0.562
irisk,nitrimax,0.260,0.008,0.005,0.019,2.260,0.003,1.011,0.754
oniq,irisk,0.014,0.260,0.005,0.369,1.418,0.002,1.172,0.299
irisk,oniq,0.260,0.014,0.005,0.020,1.418,0.002,1.006,0.398
pnb,irisk,0.020,0.260,0.007,0.379,1.457,0.002,1.192,0.320
irisk,pnb,0.260,0.020,0.007,0.029,1.457,0.002,1.009,0.424
polarus,irisk,0.005,0.260,0.002,0.407,1.563,0.001,1.247,0.362
pole,irisk,0.042,0.260,0.018,0.429,1.649,0.007,1.296,0.411
irisk,pole,0.260,0.042,0.018,0.069,1.649,0.007,1.029,0.532
irisk,refectocil,0.260,0.007,0.003,0.011,1.499,0.001,1.004,0.450
refectocil,irisk,0.007,0.260,0.003,0.390,1.499,0.001,1.213,0.335
irisk,rosi,0.260,0.016,0.007,0.027,1.713,0.003,1.012,0.563
rosi,irisk,0.016,0.260,0.007,0.446,1.713,0.003,1.335,0.423
roubloff,irisk,0.022,0.260,0.011,0.485,1.863,0.005,1.436,0.474
irisk,roubloff,0.260,0.022,0.011,0.042,1.863,0.005,1.020,0.626
runail,irisk,0.330,0.260,0.139,0.422,1.619,0.053,1.279,0.571
irisk,runail,0.260,0.330,0.139,0.535,1.619,0.053,1.440,0.517
severina,irisk,0.057,0.260,0.029,0.503,1.931,0.014,1.487,0.511
irisk,severina,0.260,0.057,0.029,0.110,1.931,0.014,1.060,0.652
shik,irisk,0.008,0.260,0.002,0.297,1.142,0.000,1.053,0.125
smart,irisk,0.014,0.260,0.006,0.404,1.551,0.002,1.241,0.360
irisk,smart,0.260,0.014,0.006,0.021,1.551,0.002,1.008,0.480
solomeya,irisk,0.015,0.260,0.005,0.358,1.377,0.001,1.153,0.278
irisk,solomeya,0.260,0.015,0.005,0.020,1.377,0.001,1.006,0.370
staleks,irisk,0.031,0.260,0.012,0.396,1.521,0.004,1.225,0.354
irisk,staleks,0.260,0.031,0.012,0.047,1.521,0.004,1.017,0.463
swarovski,irisk,0.014,0.260,0.007,0.494,1.896,0.003,1.461,0.479
irisk,swarovski,0.260,0.014,0.007,0.027,1.896,0.003,1.013,0.639
uno,irisk,0.075,0.260,0.027,0.360,1.384,0.008,1.156,0.300
irisk,uno,0.260,0.075,0.027,0.104,1.384,0.008,1.032,0.375
uskusi,irisk,0.014,0.260,0.006,0.401,1.541,0.002,1.235,0.356
irisk,uskusi,0.260,0.014,0.006,0.021,1.541,0.002,1.008,0.475
visage,irisk,0.026,0.260,0.009,0.344,1.320,0.002,1.127,0.249
irisk,visage,0.260,0.026,0.009,0.034,1.320,0.002,1.009,0.328
yoko,irisk,0.037,0.260,0.015,0.408,1.567,0.006,1.250,0.376
irisk,yoko,0.260,0.037,0.015,0.059,1.567,0.006,1.023,0.489
zinger,irisk,0.045,0.260,0.018,0.402,1.543,0.006,1.236,0.368
irisk,zinger,0.260,0.045,0.018,0.069,1.543,0.006,1.026,0.476
kapous,italwax,0.066,0.054,0.003,0.044,0.814,-0.001,0.989,-0.196
italwax,kapous,0.054,0.066,0.003,0.054,0.814,-0.001,0.987,-0.194
italwax,nagaraku,0.054,0.026,0.002,0.039,1.537,0.001,1.014,0.370
nagaraku,italwax,0.026,0.054,0.002,0.083,1.537,0.001,1.032,0.359
runail,italwax,0.330,0.054,0.012,0.036,0.671,-0.006,0.981,-0.423
italwax,runail,0.054,0.330,0.012,0.222,0.671,-0.006,0.860,-0.342
yoko,italwax,0.037,0.054,0.003,0.074,1.355,0.001,1.021,0.272
italwax,yoko,0.054,0.037,0.003,0.051,1.355,0.001,1.014,0.277
kapous,jessnail,0.066,0.048,0.003,0.040,0.830,-0.001,0.992,-0.180
jessnail,kapous,0.048,0.066,0.003,0.055,0.830,-0.001,0.988,-0.177
jessnail,masura,0.048,0.095,0.007,0.139,1.464,0.002,1.051,0.333
masura,jessnail,0.095,0.048,0.007,0.070,1.464,0.002,1.024,0.350
jessnail,milv,0.048,0.054,0.005,0.103,1.894,0.002,1.054,0.496
milv,jessnail,0.054,0.048,0.005,0.090,1.894,0.002,1.047,0.499
jessnail,pole,0.048,0.042,0.003,0.058,1.383,0.001,1.017,0.291
pole,jessnail,0.042,0.048,0.003,0.066,1.383,0.001,1.020,0.289
jessnail,runail,0.048,0.330,0.023,0.477,1.444,0.007,1.281,0.323
runail,jessnail,0.330,0.048,0.023,0.069,1.444,0.007,1.023,0.459
jessnail,severina,0.048,0.057,0.006,0.118,2.075,0.003,1.070,0.544
severina,jessnail,0.057,0.048,0.006,0.099,2.075,0.003,1.057,0.549
jessnail,uno,0.048,0.075,0.005,0.109,1.453,0.002,1.038,0.328
uno,jessnail,0.075,0.048,0.005,0.069,1.453,0.002,1.023,0.337
jessnail,yoko,0.048,0.037,0.002,0.048,1.270,0.000,1.011,0.223
yoko,jessnail,0.037,0.048,0.002,0.060,1.270,0.000,1.014,0.221
jessnail,zinger,0.048,0.045,0.003,0.060,1.329,0.001,1.016,0.260
zinger,jessnail,0.045,0.048,0.003,0.063,1.329,0.001,1.017,0.259
kapous,masura,0.066,0.095,0.003,0.050,0.523,-0.003,0.952,-0.494
masura,kapous,0.095,0.066,0.003,0.035,0.523,-0.003,0.967,-0.502
kapous,milv,0.066,0.054,0.003,0.049,0.903,-0.000,0.995,-0.103
milv,kapous,0.054,0.066,0.003,0.060,0.903,-0.000,0.993,-0.101
kapous,runail,0.066,0.330,0.013,0.189,0.572,-0.009,0.825,-0.445
runail,kapous,0.330,0.066,0.013,0.038,0.572,-0.009,0.970,-0.528
kapous,severina,0.066,0.057,0.003,0.038,0.669,-0.001,0.980,-0.346
severina,kapous,0.057,0.066,0.003,0.044,0.669,-0.001,0.977,-0.344
kapous,uno,0.066,0.075,0.002,0.034,0.455,-0.003,0.958,-0.562
uno,kapous,0.075,0.066,0.002,0.030,0.455,-0.003,0.963,-0.564
kapous,visage,0.066,0.026,0.003,0.041,1.581,0.001,1.016,0.394
visage,kapous,0.026,0.066,0.003,0.105,1.581,0.001,1.043,0.377
kapous,yoko,0.066,0.037,0.002,0.031,0.823,-0.000,0.993,-0.187
yoko,kapous,0.037,0.066,0.002,0.055,0.823,-0.000,0.988,-0.182
kapous,zinger,0.066,0.045,0.002,0.036,0.806,-0.001,0.991,-0.205
zinger,kapous,0.045,0.066,0.002,0.053,0.806,-0.001,0.986,-0.201
konad,runail,0.005,0.330,0.002,0.509,1.541,0.001,1.364,0.353
masura,lianail,0.095,0.024,0.004,0.043,1.777,0.002,1.019,0.483
lianail,masura,0.024,0.095,0.004,0.169,1.777,0.002,1.089,0.448
runail,lianail,0.330,0.024,0.012,0.037,1.530,0.004,1.013,0.517
lianail,runail,0.024,0.330,0.012,0.506,1.530,0.004,1.354,0.355
uno,lianail,0.075,0.024,0.004,0.054,2.246,0.002,1.032,0.600
lianail,uno,0.024,0.075,0.004,0.169,2.246,0.002,1.112,0.568
lovely,masura,0.029,0.095,0.002,0.080,0.844,-0.000,0.984,-0.160
masura,lovely,0.095,0.029,0.002,0.025,0.844,-0.000,0.995,-0.169
lovely,milv,0.029,0.054,0.002,0.069,1.284,0.000,1.017,0.228
milv,lovely,0.054,0.029,0.002,0.038,1.284,0.000,1.009,0.234
lovely,nagaraku,0.029,0.026,0.008,0.264,10.356,0.007,1.325,0.931
nagaraku,lovely,0.026,0.029,0.008,0.304,10.356,0.007,1.395,0.927
runail,lovely,0.330,0.029,0.013,0.038,1.298,0.003,1.009,0.343
lovely,runail,0.029,0.330,0.013,0.429,1.298,0.003,1.173,0.237
severina,lovely,0.057,0.029,0.002,0.040,1.377,0.001,1.012,0.290
lovely,severina,0.029,0.057,0.002,0.079,1.377,0.001,1.023,0.282
uno,lovely,0.075,0.029,0.003,0.037,1.268,0.001,1.008,0.229
lovely,uno,0.029,0.075,0.003,0.095,1.268,0.001,1.022,0.218
markell,runail,0.011,0.330,0.002,0.226,0.685,-0.001,0.865,-0.317
metzger,masura,0.026,0.095,0.003,0.104,1.093,0.000,1.010,0.087
masura,metzger,0.095,0.026,0.003,0.028,1.093,0.000,1.002,0.094
milv,masura,0.054,0.095,0.009,0.160,1.687,0.004,1.078,0.431
masura,milv,0.095,0.054,0.009,0.091,1.687,0.004,1.041,0.450
pnb,masura,0.020,0.095,0.003,0.147,1.547,0.001,1.061,0.361
masura,pnb,0.095,0.020,0.003,0.030,1.547,0.001,1.011,0.391
pole,masura,0.042,0.095,0.008,0.189,1.995,0.004,1.116,0.520
masura,pole,0.095,0.042,0.008,0.083,1.995,0.004,1.045,0.551
masura,rosi,0.095,0.016,0.003,0.029,1.811,0.001,1.013,0.495
rosi,masura,0.016,0.095,0.003,0.172,1.811,0.001,1.093,0.455
roubloff,masura,0.022,0.095,0.002,0.101,1.069,0.000,1.007,0.066
masura,roubloff,0.095,0.022,0.002,0.024,1.069,0.000,1.002,0.072
runail,masura,0.330,0.095,0.049,0.149,1.571,0.018,1.064,0.543
masura,runail,0.095,0.330,0.049,0.519,1.571,0.018,1.393,0.402
severina,masura,0.057,0.095,0.011,0.188,1.978,0.005,1.114,0.524
masura,severina,0.095,0.057,0.011,0.113,1.978,0.005,1.063,0.546
solomeya,masura,0.015,0.095,0.002,0.169,1.779,0.001,1.089,0.444
masura,solomeya,0.095,0.015,0.002,0.026,1.779,0.001,1.012,0.484
staleks,masura,0.031,0.095,0.004,0.136,1.437,0.001,1.048,0.314
masura,staleks,0.095,0.031,0.004,0.044,1.437,0.001,1.014,0.336
uno,masura,0.075,0.095,0.009,0.115,1.211,0.001,1.023,0.188
masura,uno,0.095,0.075,0.009,0.091,1.211,0.001,1.017,0.192
uskusi,masura,0.014,0.095,0.003,0.233,2.457,0.002,1.180,0.601
masura,uskusi,0.095,0.014,0.003,0.034,2.457,0.002,1.021,0.655
